StudyID,SubjectID,Condition ,Session ,Trial,StartTimeOfResponse ,IRT ,ReinforcerCutOFF,SessionCutOFF
Exp1,28,Extended,ContextA,57,0.24,1.17,0,0
Exp1,28,Extended,ContextA,58,1.41,4.15,0,0
Exp1,28,Extended,ContextA,59,5.56,0.6,0,0
Exp1,28,Extended,ContextA,60,6.16,0.4,0,0
Exp1,28,Extended,ContextA,61,12,0.39,0,0
Exp1,28,Extended,ContextA,62,0.39,2.79,0,0
Exp1,28,Extended,ContextA,63,3.18,1.1,0,0
Exp1,28,Extended,ContextA,64,4.28,0.55,0,0
Exp1,28,Extended,ContextA,65,4.83,3.04,0,0
Exp1,28,Extended,ContextA,66,13,1.67,0,0
Exp1,28,Extended,ContextA,67,1.67,1.9,0,0
Exp1,28,Extended,ContextA,68,3.57,1.34,0,0
Exp1,28,Extended,ContextA,69,4.91,0.56,0,0
Exp1,28,Extended,ContextA,70,5.47,2.99,0,0
Exp1,28,Extended,ContextA,71,14,5.88,0,0
Exp1,28,Extended,ContextA,72,5.88,5.67,0,0
Exp1,28,Extended,ContextA,73,11.55,10.26,0,0
Exp1,28,Extended,ContextA,74,21.81,8.37,0,0
Exp1,28,Extended,ContextA,75,30.18,2.73,0,0
Exp1,28,Extended,ContextA,76,15,14.37,0,0
Exp1,28,Extended,ContextA,77,14.37,1.24,0,0
Exp1,28,Extended,ContextA,78,15.61,0.48,0,0
Exp1,28,Extended,ContextA,79,16.09,1.15,0,0
Exp1,28,Extended,ContextA,80,17.24,2.1,0,0
Exp1,28,Extended,ContextA,81,16,14.27,0,0
Exp1,28,Extended,ContextA,82,14.27,4.84,0,0
Exp1,28,Extended,ContextA,83,19.11,8.12,0,0
Exp1,28,Extended,ContextA,84,27.23,5.16,0,0
Exp1,28,Extended,ContextA,85,32.39,1.8,0,0
Exp1,28,Extended,ContextA,86,17,0.51,0,0
Exp1,28,Extended,ContextA,87,0.51,1.04,0,0
Exp1,28,Extended,ContextA,88,1.55,0.81,0,0
Exp1,28,Extended,ContextA,89,2.36,14.03,0,0
Exp1,28,Extended,ContextA,90,16.39,18.47,0,0
Exp1,28,Extended,ContextA,91,18,12.98,0,0
Exp1,28,Extended,ContextA,92,12.98,4.08,0,0
Exp1,28,Extended,ContextA,93,17.06,1.6,0,0
Exp1,28,Extended,ContextA,94,18.66,1.82,0,0
Exp1,28,Extended,ContextA,95,20.48,14.06,0,0
Exp1,28,Extended,ContextA,96,19,0.4,0,0
Exp1,28,Extended,ContextA,97,0.4,2.04,0,0
Exp1,28,Extended,ContextA,98,2.44,1.5,0,0
Exp1,28,Extended,ContextA,99,3.94,2.67,0,0
Exp1,28,Extended,ContextA,100,6.61,10.91,0,0
Exp1,28,Extended,ContextA,101,20,3.58,0,0
Exp1,28,Extended,ContextA,102,3.58,21.38,0,0
Exp1,28,Extended,ContextA,103,24.96,3.76,0,0
Exp1,28,Extended,ContextA,104,28.72,5.55,0,0
Exp1,28,Extended,ContextA,105,34.27,17.02,0,0
Exp1,28,Extended,ContextA,106,21,18.14,0,0
Exp1,28,Extended,ContextA,107,18.14,0.69,0,0
Exp1,28,Extended,ContextA,108,18.83,1.05,0,0
Exp1,28,Extended,ContextA,109,19.88,0.58,0,0
Exp1,28,Extended,ContextA,110,20.46,0.46,0,0
Exp1,28,Extended,ContextA,111,22,1.53,0,0
Exp1,28,Extended,ContextA,112,1.53,1.14,0,0
Exp1,28,Extended,ContextA,113,2.67,0.33,0,0
Exp1,28,Extended,ContextA,114,3,1.1,0,0
Exp1,28,Extended,ContextA,115,4.1,0.38,0,0
Exp1,28,Extended,ContextA,116,23,0.92,0,0
Exp1,28,Extended,ContextA,117,0.92,4.19,0,0
Exp1,28,Extended,ContextA,118,5.11,1.36,0,0
Exp1,28,Extended,ContextA,119,6.47,4.63,0,0
Exp1,28,Extended,ContextA,120,11.1,0.43,0,0
Exp1,28,Extended,ContextA,121,24,1.35,0,0
Exp1,28,Extended,ContextA,122,1.35,0.81,0,0
Exp1,28,Extended,ContextA,123,2.16,0.3,0,0
Exp1,28,Extended,ContextA,124,2.46,1.81,0,0
Exp1,28,Extended,ContextA,125,4.27,0.54,0,0
Exp1,28,Extended,ContextA,126,25,1.77,0,0
Exp1,28,Extended,ContextA,127,1.77,21.62,0,0
Exp1,28,Extended,ContextA,128,23.39,0.79,0,0
Exp1,28,Extended,ContextA,129,24.18,0.59,0,0
Exp1,28,Extended,ContextA,130,24.77,0.56,0,0
Exp1,28,Extended,ContextA,131,26,24.27,0,0
Exp1,28,Extended,ContextA,132,24.27,5.33,0,0
Exp1,28,Extended,ContextA,133,29.6,3.71,0,0
Exp1,28,Extended,ContextA,134,33.31,60.92,0,0
Exp1,28,Extended,ContextA,135,94.23,0.51,0,0
Exp1,28,Extended,ContextA,136,27,0.23,0,0
Exp1,28,Extended,ContextA,137,0.23,0.55,0,0
Exp1,28,Extended,ContextA,138,0.78,0.14,0,0
Exp1,28,Extended,ContextA,139,0.92,0.75,0,0
Exp1,28,Extended,ContextA,140,1.67,0.1,0,0
Exp1,28,Extended,ContextA,141,28,1.53,0,0
Exp1,28,Extended,ContextA,142,1.53,3.42,0,0
Exp1,28,Extended,ContextA,143,4.95,3.99,0,0
Exp1,28,Extended,ContextA,144,8.94,591.06,0,1
Exp1,29,Extended,ContextA,1,0,5.52,0,0
Exp1,29,Extended,ContextA,2,5.52,3.35,0,0
Exp1,29,Extended,ContextA,3,8.87,0.8,0,0
Exp1,29,Extended,ContextA,4,9.67,0.75,0,0
Exp1,29,Extended,ContextA,5,10.42,3.72,0,0
Exp1,29,Extended,ContextA,6,14.14,1.53,0,0
Exp1,29,Extended,ContextA,7,15.67,1.13,0,0
Exp1,29,Extended,ContextA,8,16.8,0.84,0,0
Exp1,29,Extended,ContextA,9,17.64,2.05,0,0
Exp1,29,Extended,ContextA,10,19.69,0.73,0,0
Exp1,29,Extended,ContextA,11,20.42,0.17,0,0
Exp1,29,Extended,ContextA,12,20.59,1.67,0,0
Exp1,29,Extended,ContextA,13,22.26,1.93,0,0
Exp1,29,Extended,ContextA,14,24.19,7.89,0,0
Exp1,29,Extended,ContextA,15,32.08,2.46,0,0
Exp1,29,Extended,ContextA,16,34.54,0.9,0,0
Exp1,29,Extended,ContextA,17,35.44,0.27,0,0
Exp1,29,Extended,ContextA,18,35.71,3.81,0,0
Exp1,29,Extended,ContextA,19,39.52,0.6,0,0
Exp1,29,Extended,ContextA,20,40.12,1.4,0,0
Exp1,29,Extended,ContextA,21,41.52,3.65,0,0
Exp1,29,Extended,ContextA,22,45.17,0.13,0,0
Exp1,29,Extended,ContextA,23,45.3,3.83,0,0
Exp1,29,Extended,ContextA,24,49.13,1.14,0,0
Exp1,29,Extended,ContextA,25,50.27,1.13,0,0
Exp1,29,Extended,ContextA,26,51.4,11.74,0,0
Exp1,29,Extended,ContextA,27,63.14,1.74,0,0
Exp1,29,Extended,ContextA,28,64.88,3.64,0,0
Exp1,29,Extended,ContextA,29,68.52,1.99,0,0
Exp1,29,Extended,ContextA,30,70.51,1.25,0,0
Exp1,29,Extended,ContextA,31,71.76,0.25,0,0
Exp1,29,Extended,ContextA,32,72.01,1.88,0,0
Exp1,29,Extended,ContextA,33,73.89,4.01,0,0
Exp1,29,Extended,ContextA,34,77.9,8.15,0,0
Exp1,29,Extended,ContextA,35,86.05,0.9,0,0
Exp1,29,Extended,ContextA,36,86.95,1.89,0,0
Exp1,29,Extended,ContextA,37,88.84,0.65,0,0
Exp1,29,Extended,ContextA,38,89.49,1.96,0,0
Exp1,29,Extended,ContextA,39,91.45,3.14,0,0
Exp1,29,Extended,ContextA,40,94.59,4.37,0,0
Exp1,29,Extended,ContextA,41,98.96,0.46,0,0
Exp1,29,Extended,ContextA,42,99.42,0.11,0,0
Exp1,29,Extended,ContextA,43,99.53,1.67,0,0
Exp1,29,Extended,ContextA,44,101.2,1.47,0,0
Exp1,29,Extended,ContextA,45,102.67,2.78,0,0
Exp1,29,Extended,ContextA,46,105.45,1.25,0,0
Exp1,29,Extended,ContextA,47,106.7,5.64,0,0
Exp1,29,Extended,ContextA,48,112.34,1.39,0,0
Exp1,29,Extended,ContextA,49,113.73,1.07,0,0
Exp1,29,Extended,ContextA,50,114.8,0.3,0,0
Exp1,29,Extended,ContextA,51,115.1,0.44,0,0
Exp1,29,Extended,ContextA,52,115.54,0.99,0,0
Exp1,29,Extended,ContextA,53,116.53,4.58,0,0
Exp1,29,Extended,ContextA,54,121.11,1.37,0,0
Exp1,29,Extended,ContextA,55,122.48,3.24,0,0
Exp1,29,Extended,ContextA,56,125.72,0.88,0,0
Exp1,29,Extended,ContextA,57,126.6,1.66,0,0
Exp1,29,Extended,ContextA,58,128.26,1.72,0,0
Exp1,29,Extended,ContextA,59,129.98,1.04,0,0
Exp1,29,Extended,ContextA,60,131.02,4.66,0,0
Exp1,29,Extended,ContextA,61,135.68,0.27,0,0
Exp1,29,Extended,ContextA,62,135.95,4.81,0,0
Exp1,29,Extended,ContextA,63,140.76,5.42,0,0
Exp1,29,Extended,ContextA,64,146.18,4.14,0,0
Exp1,29,Extended,ContextA,65,150.32,0.33,0,0
Exp1,29,Extended,ContextA,66,150.65,12.35,0,0
Exp1,29,Extended,ContextA,67,163,0.46,0,0
Exp1,29,Extended,ContextA,68,163.46,0.51,0,0
Exp1,29,Extended,ContextA,69,163.97,1.55,0,0
Exp1,29,Extended,ContextA,70,165.52,0.64,0,0
Exp1,29,Extended,ContextA,71,166.16,0.26,0,0
Exp1,29,Extended,ContextA,72,166.42,2.16,0,0
Exp1,29,Extended,ContextA,73,168.58,0.49,0,0
Exp1,29,Extended,ContextA,74,169.07,1.74,0,0
Exp1,29,Extended,ContextA,75,170.81,0.35,0,0
Exp1,29,Extended,ContextA,76,171.16,0.4,0,0
Exp1,29,Extended,ContextA,77,171.56,2.4,0,0
Exp1,29,Extended,ContextA,78,173.96,1.98,0,0
Exp1,29,Extended,ContextA,79,175.94,0.4,0,0
Exp1,29,Extended,ContextA,80,176.34,1.46,0,0
Exp1,29,Extended,ContextA,81,177.8,1.71,0,0
Exp1,29,Extended,ContextA,82,179.51,13.37,0,0
Exp1,29,Extended,ContextA,83,192.88,5.6,0,0
Exp1,29,Extended,ContextA,84,198.48,1.06,0,0
Exp1,29,Extended,ContextA,85,199.54,0.93,0,0
Exp1,29,Extended,ContextA,86,200.47,1.52,0,0
Exp1,29,Extended,ContextA,87,201.99,0.2,0,0
Exp1,29,Extended,ContextA,88,202.19,1.51,0,0
Exp1,29,Extended,ContextA,89,203.7,6.18,0,0
Exp1,29,Extended,ContextA,90,209.88,0.76,0,0
Exp1,29,Extended,ContextA,91,210.64,0.64,0,0
Exp1,29,Extended,ContextA,92,211.28,1.63,0,0
Exp1,29,Extended,ContextA,93,212.91,0.3,0,0
Exp1,29,Extended,ContextA,94,213.21,1.56,0,0
Exp1,29,Extended,ContextA,95,214.77,3.34,0,0
Exp1,29,Extended,ContextA,96,218.11,0.31,0,0
Exp1,29,Extended,ContextA,97,218.42,3.81,0,0
Exp1,29,Extended,ContextA,98,222.23,0.4,0,0
Exp1,29,Extended,ContextA,99,222.63,0.27,0,0
Exp1,29,Extended,ContextA,100,222.9,0.9,0,0
Exp1,29,Extended,ContextA,101,223.8,5.2,0,0
Exp1,29,Extended,ContextA,102,229,7.39,0,0
Exp1,29,Extended,ContextA,103,236.39,0.96,0,0
Exp1,29,Extended,ContextA,104,237.35,0.38,0,0
Exp1,29,Extended,ContextA,105,237.73,1.48,0,0
Exp1,29,Extended,ContextA,106,239.21,5.45,0,0
Exp1,29,Extended,ContextA,107,244.66,0.48,0,0
Exp1,29,Extended,ContextA,108,245.14,1.46,0,0
Exp1,29,Extended,ContextA,109,246.6,2.43,0,0
Exp1,29,Extended,ContextA,110,249.03,9.07,0,0
Exp1,29,Extended,ContextA,111,258.1,8.42,0,0
Exp1,29,Extended,ContextA,112,266.52,2.31,0,0
Exp1,29,Extended,ContextA,113,268.83,3.97,0,0
Exp1,29,Extended,ContextA,114,272.8,1.7,0,0
Exp1,29,Extended,ContextA,115,274.5,4.89,0,0
Exp1,29,Extended,ContextA,116,279.39,1.28,0,0
Exp1,29,Extended,ContextA,117,280.67,0.57,0,0
Exp1,29,Extended,ContextA,118,281.24,4.01,0,0
Exp1,29,Extended,ContextA,119,285.25,1.92,0,0
Exp1,29,Extended,ContextA,120,287.17,2.61,0,0
Exp1,29,Extended,ContextA,121,289.78,19.15,0,0
Exp1,29,Extended,ContextA,122,308.93,1.73,0,0
Exp1,29,Extended,ContextA,123,310.66,0.97,0,0
Exp1,29,Extended,ContextA,124,311.63,1.02,0,0
Exp1,29,Extended,ContextA,125,312.65,9.25,0,0
Exp1,29,Extended,ContextA,126,321.9,39.17,0,0
Exp1,29,Extended,ContextA,127,361.07,0.74,0,0
Exp1,29,Extended,ContextA,128,361.81,0.88,0,0
Exp1,29,Extended,ContextA,129,362.69,3.74,0,0
Exp1,29,Extended,ContextA,130,366.43,3.9,0,0
Exp1,29,Extended,ContextA,131,370.33,2.51,0,0
Exp1,29,Extended,ContextA,132,372.84,1.94,0,0
Exp1,29,Extended,ContextA,133,374.78,18.18,0,0
Exp1,29,Extended,ContextA,134,392.96,20.3,0,0
Exp1,29,Extended,ContextA,135,413.26,3.19,0,0
Exp1,29,Extended,ContextA,136,416.45,5.82,0,0
Exp1,29,Extended,ContextA,137,422.27,104.37,0,0
Exp1,29,Extended,ContextA,138,526.64,2.28,0,0
Exp1,29,Extended,ContextA,139,528.92,2.15,0,0
Exp1,29,Extended,ContextA,140,531.07,3.36,0,0
Exp1,29,Extended,ContextA,141,534.43,11.03,0,0
Exp1,29,Extended,ContextA,142,545.46,26.63,0,0
Exp1,29,Extended,ContextA,143,572.09,5.26,0,0
Exp1,29,Extended,ContextA,144,577.35,3.16,0,0
Exp1,29,Extended,ContextA,145,580.51,1.18,0,0
Exp1,29,Extended,ContextA,146,581.69,2.03,0,0
Exp1,29,Extended,ContextA,147,583.72,2.92,0,0
Exp1,29,Extended,ContextA,148,586.64,1.18,0,0
Exp1,29,Extended,ContextA,149,587.82,2.15,0,0
Exp1,29,Extended,ContextA,150,589.97,2.81,0,0
Exp1,29,Extended,ContextA,151,592.78,0.58,0,0
Exp1,29,Extended,ContextA,152,593.36,6.64,0,1
Exp1,30,Extended,ContextA,1,0,12.69,0,0
Exp1,30,Extended,ContextA,2,12.69,31.39,0,0
Exp1,30,Extended,ContextA,3,44.08,5.27,0,0
Exp1,30,Extended,ContextA,4,49.35,1.72,0,0
Exp1,30,Extended,ContextA,5,51.07,1.18,0,0
Exp1,30,Extended,ContextA,6,52.25,2.37,0,0
Exp1,30,Extended,ContextA,7,54.62,3.83,0,0
Exp1,30,Extended,ContextA,8,58.45,2.92,0,0
Exp1,30,Extended,ContextA,9,61.37,2.5,0,0
Exp1,30,Extended,ContextA,10,63.87,20.5,0,0
Exp1,30,Extended,ContextA,11,84.37,1.47,0,0
Exp1,30,Extended,ContextA,12,85.84,0.69,0,0
Exp1,30,Extended,ContextA,13,86.53,8.05,0,0
Exp1,30,Extended,ContextA,14,94.58,0.48,0,0
Exp1,30,Extended,ContextA,15,95.06,0.72,0,0
Exp1,30,Extended,ContextA,16,95.78,0.85,0,0
Exp1,30,Extended,ContextA,17,96.63,1.07,0,0
Exp1,30,Extended,ContextA,18,97.7,1.39,0,0
Exp1,30,Extended,ContextA,19,99.09,2.52,0,0
Exp1,30,Extended,ContextA,20,101.61,2.97,0,0
Exp1,30,Extended,ContextA,21,104.58,0.34,0,0
Exp1,30,Extended,ContextA,22,104.92,1.07,0,0
Exp1,30,Extended,ContextA,23,105.99,2.3,0,0
